[-13.15953827  -7.17686224  -1.67651439],[-13.30265617  -7.28099012  -1.69756305],[-13.36287498  -7.20302773  -1.70060039],[-12.77902794  -7.02055454  -1.70236886]
[ 2.59793472 11.37001991 -1.30271113],[ 2.62013984 11.38302231 -1.30471075],[ 2.58674979 11.40101337 -1.3057096 ],[ 2.61804748 11.42201042 -1.24870884]
[ -9.62449265 -10.27992153  -1.55185223],[ -9.57310581 -10.15888309  -1.60984564],[ -9.61569881 -10.13990402  -1.61186039],[ -9.83107281 -10.62710381  -1.59988904]
[ -9.91381741 -10.15907192  -1.56695378],[ -9.86841965 -10.04603767  -1.62594843],[ -9.82582664 -10.0660162   -1.62393296],[-10.00361919 -10.57419777  -1.61094809]
[-2.821105   11.49061012 -1.31224775],[-2.75375986 11.71863174 -1.33821976],[-2.71336818 11.70862675 -1.33622837],[-2.70927119 11.72161961 -1.27622688]
[-15.88600922   2.00894022  -1.79970753],[-15.80857944   2.0408504   -1.71074116],[-15.86595631   1.89988875  -1.71474636],[-15.65817356   1.8567009   -1.76786983]
[-15.92499828   1.69194043  -1.79876804],[-15.90002441   1.68189585  -1.71578431],[-15.95848083   1.63894796  -1.72276354],[-15.8646965    1.61087179  -1.78982198]
[-15.54353046   2.54867864  -1.7667532 ],[-15.41169071   2.40453458  -1.74686027],[-15.31233406   2.53245759  -1.73788011],[-15.72756386   2.8958776   -1.71756828]
[-6.9648056  -8.58817577 -1.23520839],[-6.5571394  -8.37595749 -1.2561208 ],[-6.53753805 -8.40495777 -1.25811589],[-6.51344013 -8.35090923 -1.1191119 ]
[-2.58437681 -7.13878441 -0.83270174],[-2.44601607 -7.38085508 -0.80170709],[-2.34714627 -7.28683805 -0.78571278],[-2.43613338 -7.36683893 -0.71370763]
[-7.08859205 -8.43719101 -1.23124337],[-6.92621708 -8.20412922 -1.60721123],[-6.95081568 -8.18113422 -1.60721791],[-7.29213238 -8.93946743 -1.59527457]
[-15.97814369   0.93290383  -1.7969383 ],[-16.04391098   0.96197289  -1.80589414],[-16.04737091   0.91297072  -1.80590522],[-16.36363602   1.22530007  -1.76664901]
[ 1.43435013 -6.34528542 -0.71362466],[ 1.43258095 -6.38827562 -0.71861434],[ 1.38842082 -6.37225056 -0.71560258],[ 1.46387637 -6.37330198 -0.74762869]
[ 1.32666242 -6.36321259 -0.71258307],[ 1.33745527 -6.36721849 -0.71358591],[ 1.31888258 -6.3772049  -0.71457738],[ 1.31982875 -6.36721039 -0.74257988]
[ 0.07625853 -6.51446581 -0.72016019],[ 0.04978786 -6.55744219 -0.63514799],[ 0.0899541  -6.57046318 -0.63715768],[ 0.10468286 -6.60948324 -0.73315728]
[ 2.74128032 -6.29616499 -0.76110572],[ 2.73650432 -6.31315517 -0.76309854],[ 2.71791935 -6.32213926 -0.763089  ],[ 2.73191094 -6.35513067 -0.72208333]
[14.64638996  0.84635228 -1.67833197],[14.42158985  0.81137317 -1.6493212 ],[14.41617775  0.85633838 -1.64933884],[15.02259254  0.7304489  -1.64828324]
[-9.34624672 17.31847    -2.3033824 ],[-9.37744999 17.31148529 -2.30437207],[-9.30006123 17.29644585 -2.29840255],[-9.26735592 18.00748634 -2.27429652]
[14.55173874  5.9286809  -1.81906188],[14.26011848  5.88966227 -1.78206789],[14.27052593  5.84069633 -1.7810533 ],[14.90408993  6.02666616 -1.78206933]
[15.00908661  4.48871231 -1.81060588],[14.72485924  4.55663109 -1.77864134],[14.71746349  4.47868443 -1.7746172 ],[15.37924957  4.44977951 -1.77257621]
[-15.78576183  -2.91469431  -1.90251994],[-16.0021553   -2.87389731  -1.92864287],[-16.0095253   -2.92890859  -1.93063533],[-15.33594704  -2.71427393  -1.95232296]
[-14.52722168  -4.57269859  -1.79255772],[-14.34334564  -4.39653683  -1.87049687],[-14.29654789  -4.40749693  -1.86547172],[-14.82360363  -4.87299633  -1.84065199]
[-15.27811432  13.29964924  -2.36065483],[-15.18593884  13.25957966  -2.34870338],[-15.21738243  13.20359707  -2.34669876],[-15.9593811   13.95817566  -2.37423515]
[-15.92854786  -1.63372612  -1.89886999],[-15.9525404   -1.63574982  -1.90188265],[-15.94436264  -1.60973978  -1.90088391],[-16.13380814  -1.40389049  -1.83803356]
[-10.50583267  -9.32730675  -1.62522364],[-10.47925568  -9.21828842  -1.71222401],[-10.53083706  -9.20331955  -1.71624339],[-10.55435181  -9.00431633  -1.79726958]
[ 3.26814532 11.64612198 -1.44370377],[ 3.27669406 11.47015285 -1.42070949],[ 3.23629165 11.46714592 -1.41870952],[ 3.27974796 11.45017147 -1.55370998]
[-10.79517841  -9.19047165  -1.64233851],[-10.56943607  -9.17833996  -1.71825933],[-10.53083706  -9.20331955  -1.71624339],[-10.63053989  -8.95235729  -1.80130148]
[-9.6684618  -9.66684723 -1.57391405],[-9.62906933 -9.56782341 -1.65790904],[-9.58948135 -9.58980274 -1.65589464],[ -9.77425289 -10.07898712  -1.62091553]
[-14.62747383   3.44097519  -1.77900541],[-14.61662674   3.4169383   -1.67401719],[-14.56540108   3.42889333  -1.66804063],[-14.39263916   3.26773334  -1.74217141]
[-15.31675053   1.76238215  -1.82807922],[-15.25652027   1.77932596  -1.82010734],[-15.25797558   1.73232102  -1.82011902],[-15.57886314   1.7746135   -1.75693429]
[-15.27977562   2.06738782  -1.82901847],[-15.22301102   2.03532863  -1.82005739],[-15.21554852   2.08232808  -1.82004905],[-15.39275742   2.18348718  -1.73992753]
[-15.23779964   2.37238932  -1.82896113],[-15.14704227   2.33329749  -1.8170197 ],[-15.18049335   2.29132342  -1.82001281],[-15.29724026   2.43443012  -1.73391342]
[12.89504433 -2.35406923 -1.56497133],[12.84991741 -2.33308339 -1.64597857],[12.88049889 -2.29711509 -1.64999592],[13.34967041 -2.50099421 -1.62792766]
[-1.80604577 -6.79481077 -0.83376324],[-1.71369588 -6.99987793 -0.82577115],[-1.68811071 -6.98888063 -0.82377434],[-1.64979541 -6.99290228 -0.90777892]
[-2.69472957 -7.16879416 -0.89469802],[-2.44601607 -7.38085508 -0.80170709],[-2.48956394 -7.42886496 -0.80870473],[-2.47181773 -7.429883   -0.91770554]
[ 8.87796116 -6.16624784 -1.24678898],[ 8.7916584  -6.07629442 -1.42681468],[ 8.82222462 -6.05631876 -1.42882907],[ 8.99873924 -6.32318068 -1.39573944]
[ 2.85326862 -6.30123949 -0.79914391],[ 2.86619878 -6.32223606 -0.77214146],[ 2.84262013 -6.32122087 -0.77013344],[ 2.84192324 -6.3562088  -0.80612165]
[ 4.57139921 -6.22434092 -0.91574776],[ 4.53803062 -6.2383132  -0.91473162],[ 4.58362532 -6.26232481 -0.92073566],[ 4.59593773 -6.21336603 -0.97175992]
[ 4.75766325 -6.21645069 -0.93080801],[ 4.74286032 -6.21544313 -0.92980397],[ 4.77744007 -6.22145891 -0.93381184],[ 4.76063108 -6.21645641 -0.9868089 ]
[ 0.03904686 -6.55045128 -0.75514573],[ 1.80635345e-03 -6.61843252e+00 -7.35128164e-01],[ 0.10468286 -6.60948324 -0.73315728],[-0.02462491 -6.61142874 -0.81112182]
[14.24837875  3.28049302 -1.77824116],[14.03676796  3.30145597 -1.7512579 ],[14.02817822  3.25249147 -1.74824107],[14.62962055  3.34048486 -1.72524571]
[13.86284542  5.88560629 -1.84109104],[13.63503933  5.76365137 -1.80607033],[13.61063862  5.80362034 -1.80508339],[14.22271633  5.9266324  -1.78008068]
[10.34740925  7.97353983 -1.57489383],[10.50868988  7.92861223 -1.67786992],[10.48450851  8.20044613 -1.69893026],[10.54848957  7.98459196 -1.74787879]
[14.30883598  4.18684292 -1.81754386],[14.09123039  4.19481039 -1.79055774],[14.08363247  4.14484501 -1.78754175],[14.71310329  4.14991426 -1.76151192]
[-12.48060226  -5.86115265  -1.70138812],[-12.67470551  -5.9753294   -1.73146057],[-12.64028549  -6.03331089  -1.73043728],[-12.12667274  -5.5688343   -1.73426604]
[-12.34628868  15.68996334  -2.4695065 ],[-11.95974255  15.59072113  -2.42767978],[-11.97520161  15.50772095  -2.42068791],[-13.03255081  15.93338585  -2.41018319]
[-12.71705627  14.86610413  -2.41449523],[-12.39014435  14.70988369  -2.36965704],[-12.42258167  14.65489864  -2.36665344],[-13.40540695  15.27855873  -2.37513661]
[-12.91692066  14.49019051  -2.3924768 ],[-12.639431    14.30799484  -2.3496244 ],[-12.59376907  14.39297581  -2.35462856],[-13.64671898  14.83467197  -2.35310936]
[14.02856159 -0.37770307 -1.69284546],[13.89377785 -0.39668635 -1.67483675],[13.89435863 -0.35272107 -1.67485487],[14.46295166 -0.32275078 -1.65087032]
[ 2.65042233 11.38204575 -1.46671104],[ 2.65960145 11.34505177 -1.46171272],[ 2.7040143  11.36905766 -1.466712  ],[ 2.65146971 11.36005402 -1.51671207]
[-10.13631344  -8.89600754  -1.64913213],[-10.14601135  -8.72300911  -1.78914988],[-10.27735138  -8.74909973  -1.80619371],[-10.02369213  -8.70291519  -1.71210897]
[-8.81326866 -9.46432877 -1.56966341],[-8.75025463 -9.24026203 -1.62965894],[-8.79185009 -9.22628307 -1.63267231],[-8.95028973 -9.78947258 -1.61368251]
[-13.89157772   4.07744074  -1.80221701],[-13.67785072   3.98923707  -1.76934707],[-13.68330002   3.94523358  -1.76835585],[-13.98984146   4.28054047  -1.72711575]
[-12.89249039   6.70708561  -1.81704879],[-12.91526413   6.74410963  -1.82302964],[-12.93969536   6.70712233  -1.82302701],[-12.84686375   6.74501657  -1.61906087]
[-14.62466335   2.19680262  -1.84233403],[-14.53589058   2.160712    -1.82839108],[-14.52344227   2.20370698  -1.82738602],[-14.19120598   2.08238506  -1.84159601]
[-14.66761971   1.90579808  -1.84139013],[-14.56440544   1.91369998  -1.82744324],[-14.560853     1.86868954  -1.82645762],[-14.22370243   1.84337556  -1.84164536]
[ 2.80298424  8.32769489 -1.09776127],[ 3.42970634  8.44291592 -1.10469937],[ 3.44046903  8.3219595  -1.08969283],[ 3.4437294   8.4719162  -1.15069914]
[-2.36628008 -7.01378059 -0.89071256],[-2.34714627 -7.28683805 -0.78571278],[-2.23385358 -7.25084114 -0.77672005],[-2.22909474 -7.28986788 -0.88671994]
[ 4.40581894  6.08847141 -0.91427785],[ 4.95300198  6.18170452 -0.93719089],[ 4.96160698  6.13174105 -0.93217844],[ 4.96252346  6.13974237 -1.02718008]
[ 4.17029524  7.58856487 -1.08054447],[ 4.5990324   7.53677225 -0.94347692],[ 3.97720933  7.99629498 -0.95560843],[ 3.98707843  8.03927898 -0.91461062]
[ 1.35020578 -6.36623526 -0.7895906 ],[ 1.32486153 -6.39721346 -0.79357511],[ 1.37581384 -6.39824581 -0.79559243],[ 1.35320437 -6.38322926 -0.74558789]
[ 4.10649967 -6.23706532 -0.93159521],[ 4.16287565 -6.26108551 -0.93960381],[ 4.19124699 -6.24211311 -0.93962055],[ 4.15692663 -6.25807953 -0.88560307]
[ 3.1920507  -6.28247213 -0.8682695 ],[ 3.20426965 -6.33145714 -0.87525642],[ 3.2396369  -6.32948065 -0.87826931],[ 3.20238876 -6.34244633 -0.82625186]
[-1.59093726 -6.77586365 -0.87379086],[-1.56905639 -6.93489504 -0.81179059],[-1.50027573 -6.92491436 -0.83980012],[-1.51894104 -6.93191862 -0.89379734]
[13.13613796  5.65964222 -1.83607244],[12.93113041  5.45175028 -1.79702437],[12.95954132  5.41478109 -1.79901135],[13.61063862  5.80362034 -1.80508339]
[13.46524811  2.35812116 -1.74093926],[13.25203419  2.34311509 -1.71094167],[13.24841976  2.40706444 -1.71196592],[13.9457531   2.3871367  -1.71293283]
[ 3.47235894 11.57518482 -1.52470613],[ 3.50592017 11.50119686 -1.43370783],[ 3.42511201 11.50018024 -1.43070829],[ 3.52116776 11.45722198 -1.56470883]
[13.37658405  1.78256762 -1.71572185],[13.19854736  1.86548948 -1.69175947],[13.17696476  1.81952477 -1.68774223],[13.86010075  1.79159009 -1.6887114 ]
[-9.79909992 15.27050209 -2.35156894],[-9.81031895 15.23550415 -2.3475709 ],[-9.73892975 15.22646618 -2.34159899],[-10.0795784   15.09464073  -2.43249607]
[-13.18795776  12.01310253  -2.29580784],[-13.19663525  11.90809536  -2.28682375],[-13.09178352  11.96203232  -2.28085876],[-12.74530125  11.43374348  -2.27010775]
[-13.53106117  -3.34068227  -1.82526851],[-13.51424408  -3.36268497  -1.88825631],[-13.54605007  -3.34771204  -1.89227498],[-13.78978539  -3.7569778   -1.87532926]
[-12.95612431  12.2929821   -2.29985499],[-12.83797455  12.2158947   -2.27991986],[-12.87241173  12.17191219  -2.2789135 ],[-12.40962696  11.7415638   -2.26619101]
[-9.06231022 -8.70332432 -1.60978961],[-9.0982399  -8.73436356 -1.67379904],[-9.05965137 -8.75334454 -1.67178559],[-9.16812229 -9.08146858 -1.65679765]
[-11.37824249  -6.59343958  -1.70282209],[-11.49598885  -6.63553715  -1.7208668 ],[-11.47537899  -6.67252827  -1.72085404],[-11.15651798  -6.49126482  -1.72774053]
[-8.30236149 -9.0359726  -1.56454015],[-8.28850174 -9.04397774 -1.62053573],[-8.31628799 -9.04499245 -1.62354362],[-8.46097279 -9.31712055 -1.60956943]
[-9.32364464 -8.58945465 -1.62588155],[-9.32958984 -8.59147072 -1.68588328],[-9.31198883 -8.63046837 -1.68687487],[-9.50463772 -8.91663456 -1.67591751]
[ 0.29478577 11.17167664 -1.44065177],[ 0.27657986 11.1626749  -1.43865156],[ 0.31198242 11.15067863 -1.43765509],[ 0.28771773 11.204669   -1.3946476 ]
[-1.05953205 11.20756817 -1.44853592],[-1.04531848 11.24857044 -1.45453143],[-1.08371055 11.27757072 -1.4595232 ],[-1.07160783 11.24156284 -1.40252972]
[-0.86133319 11.17557526 -1.44256032],[-0.88151795 11.21357632 -1.44755304],[-0.91791427 11.22557449 -1.44954777],[-0.87040961 11.18556881 -1.3925581 ]
[ 3.50561142 11.59919357 -1.58370543],[ 3.52116776 11.45722198 -1.56470883],[ 3.54037189 11.45322704 -1.56470883],[ 3.54842162 11.45723629 -1.65270877]
[-14.1831913    3.27557993  -1.87527728],[-14.19176102   3.31255746  -1.7172631 ],[-14.27819729   3.28763199  -1.72822523],[-14.04959774   3.2014308   -1.79036582]
[-6.98327446 -9.29539967 -1.52218592],[-6.88109493 -9.12632751 -1.57716918],[-6.90968132 -9.10333443 -1.57717657],[-6.82503176 -9.67041969 -1.55113435]
[-14.25507545   2.69854975  -1.86739373],[-14.3018713    2.8245995   -1.81333542],[-14.41698933   2.73369169  -1.82629955],[-14.06385899   2.68436885  -1.83949757]
[ 8.21343803 -6.88354111 -1.35335302],[ 8.21723843 -6.86655378 -1.35236096],[ 8.17965603 -6.87753344 -1.34934914],[ 8.31318951 -7.04346895 -1.33030367]
[ 9.73240185 -5.60591745 -1.43118   ],[ 9.74419308 -5.59293032 -1.43118775],[ 9.72861576 -5.62390327 -1.43217123],[ 9.93874359 -5.75685978 -1.41614151]
[-2.25583982 -6.9567852  -0.93071991],[-2.11862874 -7.22286415 -0.87272853],[-2.03871155 -7.16386032 -0.8617357 ],[-2.08808565 -7.21587944 -0.95973098]
[ 4.9798913   5.3862772  -0.94099206],[ 5.13053894  5.49228001 -0.96898955],[ 5.15914106  5.47031164 -0.96897775],[ 5.1148243   5.5392313  -0.88300526]
[ 5.19055605  5.38139534 -0.96194679],[ 5.22577143  5.39940023 -0.96794462],[ 5.21336555  5.42137718 -0.96895331],[ 5.24022245  5.46235704 -0.92195916]
[-8.79643631 14.91497231 -2.31399226],[-8.75670719 14.79193687 -2.29502821],[-8.70229912 14.80491257 -2.29304504],[-9.02103615 15.34112263 -2.3038373 ]
[13.17142773  4.45949793 -1.84069633],[13.32445908  4.50848341 -1.80070317],[13.34026814  4.42054892 -1.79867351],[12.96022415  4.41050291 -1.80969322]
[-7.67052174 15.02948093 -2.25235295],[-7.68774033 15.00348473 -2.24935198],[-7.63332701 15.01446247 -2.24736786],[-7.71414423 15.45554256 -2.23326349]
[-14.47878075  -0.86526263  -1.91123903],[-14.5195837   -0.84330082  -1.91626608],[-14.54376507  -0.86832809  -1.92027438],[-14.75882339  -0.7555064   -1.84741724]
[-12.07014847  12.35042953  -2.29521656],[-11.92801952  12.23932457  -2.26929641],[-11.96545029  12.20134258  -2.2682879 ],[-12.45764923  12.61769772  -2.28300524]
[-10.96753788  14.28902531  -2.40930128],[-11.23276043  14.34017086  -2.35718822],[-11.20609093  14.44616795  -2.3661797 ],[-10.63442421  14.12181568  -2.36046028]
[-14.06964493  -0.82186306  -1.91802168],[-14.11845398  -0.80190951  -1.92505276],[-14.1338253   -0.84893107  -1.92805159],[-14.27329063  -0.41400069  -1.87921917]
[-11.11794662  13.97807121  -2.38629866],[-11.40093327  14.09323788  -2.34316587],[-11.37549496  14.15223026  -2.34816551],[-10.82925797  13.78487968  -2.33844686]
[-10.67931271  -7.41410542  -1.73845983],[-10.73008919  -7.42314339  -1.74547863],[-10.73727512  -7.45315409  -1.74847865],[-11.04273987  -7.60838938  -1.73658252]
[-11.07556057  -6.44519472  -1.71471179],[-11.15651798  -6.49126482  -1.72774053],[-11.13790894  -6.52825832  -1.72872913],[-10.70343018  -6.19988394  -1.74058247]
[-11.58693123  -5.21434164  -1.70306647],[-11.76024055  -5.33650589  -1.73312974],[-11.73663235  -5.37149382  -1.73211491],[-11.29534626  -5.0100832   -1.74295902]
[-8.33959675 -8.6799202  -1.58757055],[-8.27596378 -8.52486515 -1.65256011],[-8.23538113 -8.53784561 -1.64954758],[-8.46264076 -8.97105408 -1.6305902 ]
[ 4.11661291  7.88641977 -1.17958105],[ 3.97081971  8.0392952  -1.19061267],[ 3.93340945  8.02928257 -1.18661654],[ 3.96273708  8.03828621 -1.12461364]
[ 3.16543651  8.01195049 -1.13571036],[ 3.45619941  8.04006004 -1.05367637],[ 3.45381308  8.10403728 -1.06168032],[ 3.4895165   8.05807877 -1.16167343]
[-3.61864571e-03  1.11886530e+01 -1.52163029e+00],[ 0.01255297 11.13665485 -1.51363754],[ 0.04795204 11.11465836 -1.51064241],[ 9.54018626e-03  1.11346445e+01 -1.43363750e+00]
[ 2.07526946 11.38894844 -1.58670259],[ 1.93576574 11.41290665 -1.44969797],[ 1.89234543 11.38290119 -1.44469905],[ 1.92032361 11.56890392 -1.60868704]
[-13.77603245   3.10620093  -1.91053212],[-13.89735031   3.09628749  -1.82847238],[-13.91144371   3.18931723  -1.83443999],[-13.57683945   3.08101463  -1.88064122]
[-14.27724171   0.26318419  -1.92907345],[-14.31147099   0.24221557  -1.93406045],[-14.31200981   0.28622344  -1.9340471 ],[-14.34390068   0.29223251  -1.8390274 ]
[-13.81689739   2.06204772  -1.88480031],[-13.69144821   2.08593273  -1.86686003],[-13.68667221   2.06392431  -1.86586881],[-14.16475677   2.12236667  -1.83859885]
[-13.79290771   2.53711247  -1.89467955],[-13.6591568    2.48897862  -1.87276292],[-13.64470005   2.52997255  -1.87175894],[-14.06576633   2.59535527  -1.83752072]
[-5.74337196 -9.14088917 -1.4759388 ],[-5.74835825 -9.13886833 -1.34793973],[-5.7187705  -9.15586281 -1.34693408],[-5.76610231 -9.3009367  -1.49793792]
[ 7.82730579 -6.74450064 -1.37133765],[ 7.84009314 -6.73451185 -1.37134457],[ 7.81351662 -6.75348997 -1.37033093],[ 8.03399944 -6.99140882 -1.34327245]
[ 8.6989212  -6.13122559 -1.41977358],[ 8.68613148 -6.14221287 -1.41876638],[ 8.72071743 -6.12723494 -1.42177916],[ 8.88644123 -6.41008425 -1.38968158]
[12.43575287 -0.25878102 -1.7078867 ],[12.31754303 -0.23679838 -1.68989587],[12.30195427 -0.27476585 -1.68687892],[12.83144188 -0.23680343 -1.67589831]
[12.60202503  3.7699337  -1.82449639],[12.4247961   3.84584999 -1.80253386],[12.40881348  3.73393393 -1.79449534],[12.97551537  3.82893801 -1.78449535]
[12.48241329  1.97235048 -1.7428261 ],[12.30057812  2.02429247 -1.71685374],[12.31117439  2.06525922 -1.71886981],[12.26384258  1.80047524 -1.70476472]
[12.58173847  4.3335042  -1.84969151],[12.39752674  4.29250622 -1.8206898 ],[12.38712311  4.33247423 -1.82070398],[12.95304012  4.31657076 -1.80366254]
[12.56116867  3.01351786 -1.78722477],[12.36754894  3.02948189 -1.75924087],[12.36795616  2.98851442 -1.75722551],[12.92347622  2.96359682 -1.74418819]
[-12.4779377   10.36743259  -2.25243282],[-12.46871185  10.39342976  -2.25343156],[-12.50614834  10.35844994  -2.25442243],[-13.0881958   11.09593105  -2.2740252 ]
[-9.10088158 13.93100262 -2.33106399],[-8.99083042 14.00095844 -2.33109021],[-8.94863796 13.98293591 -2.32610846],[-9.10538101 14.69209099 -2.30792332]
[-11.87590408  11.08514404  -2.25854254],[-11.82816315  11.0041008   -2.2445786 ],[-11.78573608  11.03307819  -2.24359059],[-12.43706799  11.69357491  -2.26418853]
[-10.53412056  13.10163879  -2.35268807],[-10.25620079  12.95546246  -2.30882215],[-10.28164005  12.90346813  -2.30482221],[-11.02931881  13.41994572  -2.31443572]
[-12.15331459  -3.33046842  -1.78657746],[-12.44435501  -3.53776789  -1.83769178],[-12.42273903  -3.57475519  -1.83567572],[-11.6429491   -2.82993841  -1.83439267]
[-10.88284302  -5.53687239  -1.71872234],[-10.96517754  -5.62095499  -1.73574913],[-10.99559879  -5.5709672   -1.73676729],[-11.40748787  -5.9003377   -1.7209096 ]
[-13.1619463    9.71581268  -2.27026725],[-13.20915413   9.71884727  -2.27624583],[-13.20170021   9.77785015  -2.28123689],[-13.24645329   9.55482674  -2.15026283]
[-11.83998775  -3.74527454  -1.75736713],[-12.07341194  -3.98752594  -1.80244732],[-12.10502052  -3.95454693  -1.80546701],[-11.241786    -3.31769037  -1.7911315 ]
[-1.9408977  -6.86782742 -1.01474786],[-1.80041385 -7.06788921 -0.92476004],[-1.83197093 -7.09388971 -0.92975628],[-1.75720823 -7.08191776 -1.03876448]
[-2.30432582 -7.0218153  -1.05671644],[-2.08808565 -7.21587944 -0.95973098],[-2.19275355 -7.30588961 -0.97772223],[-2.17396474 -7.28087711 -0.91872382]
[-10.14735031  -7.40375376  -1.76525891],[-10.17414665  -7.39877081  -1.76826942],[-10.16253471  -7.43977165  -1.77026165],[-10.64323616  -7.64212656  -1.75242507]
[-10.22182751  -7.13974619  -1.7513088 ],[-10.24599934  -7.17977238  -1.75831461],[-10.27960014  -7.15478992  -1.76032948],[-10.76792526  -7.29814482  -1.73950493]
[ 1.19755411 -6.40314388 -0.89953017],[ 1.21334374 -6.43414879 -0.9055292 ],[ 1.19476914 -6.44513607 -0.90652066],[ 1.19076085 -6.41614485 -0.96552521]
[ 2.54558587 -6.37602377 -0.95201093],[ 2.50320578 -6.352005   -0.94600326],[ 2.59331417 -6.32607365 -0.94704342],[ 2.54440665 -6.34704018 -1.01401949]
[ 0.69808131 -6.41483688 -0.89236212],[ 0.67575079 -6.50981808 -0.90733963],[ 0.74528271 -6.50185871 -0.90636289],[ 0.73750073 -6.51886034 -0.97335756]
[ 0.29273605 -6.46860313 -0.89722848],[ 0.25463039 -6.59758377 -0.91820079],[ 0.32616153 -6.61062145 -0.92021966],[ 0.27522579 -6.60160255 -0.98420614]
[ 6.77645397 -3.52675986 -1.0767405 ],[ 6.70601273 -3.5217607  -1.67772901],[ 6.6992135  -3.53074884 -1.67772233],[ 6.83419323 -3.72959995 -1.66463447]
[ 6.7709403  -2.88344407 -1.03412616],[ 7.34384251 -2.80571747 -1.19126737],[ 7.37347698 -2.85667205 -1.19924164],[ 7.37252569 -2.85966635 -1.12123978]
[ 4.63573885 -6.24637699 -1.09475827],[ 4.5933671  -6.24835157 -1.0907445 ],[ 4.6695447  -6.27337933 -1.10175729],[ 4.63212204 -6.27636194 -1.17474473]
[ 4.29478979 -6.25117779 -1.06364989],[ 4.32559633 -6.27718067 -1.06964922],[ 4.33238173 -6.26619148 -1.06965578],[ 4.31817293 -6.32115698 -1.14962912]
[11.56473923  3.98061299 -1.82563877],[11.37812805  3.97658396 -1.79765081],[11.38894367  3.89964724 -1.79462242],[10.77230358  3.93550944 -1.81768239]
[11.57098293  3.75878978 -1.81455863],[11.38396168  3.79772758 -1.7885859 ],[11.37936401  3.75675964 -1.78557134],[10.762537    3.72168279 -1.80360436]
[11.51012611  2.29998541 -1.74399972],[11.35132599  2.25001073 -1.71698701],[11.34392452  2.28497982 -1.7170018 ],[10.75327301  2.30789137 -1.73504257]
[11.4883852   2.08916354 -1.73391426],[11.33656693  2.13510823 -1.71094036],[11.34515285  2.1740756  -1.71395612],[10.7587347   2.09707928 -1.72895288]
[ 4.0694294   7.81943655 -1.28958118],[ 3.96387506  8.00932217 -1.39761114],[ 3.93247819  8.00930786 -1.3956151 ],[ 3.91722918  8.02128887 -1.3076179 ]
[ 4.12215328  7.23771524 -1.2125119 ],[ 4.5990324   7.53677225 -0.94347692],[ 4.77248526  7.62280941 -0.96446317],[ 4.87010813  7.29801893 -0.99840462]
[ 4.09997797  7.49958611 -1.247545  ],[ 3.96387506  8.00932217 -1.39761114],[ 3.93247819  8.00930786 -1.3956151 ],[ 3.89702177  8.01328373 -1.30461991]
[ 3.04285598  7.98891449 -1.24572432],[ 3.44595122  8.05207253 -1.27967834],[ 3.45734811  8.00809288 -1.27467442],[ 3.45935726  8.00810146 -1.36067414]
[-6.84379482 13.07790565 -2.20297408],[-6.86599874 13.07091236 -2.20396852],[-6.82258463 13.08789921 -2.20297861],[-6.68463993 12.20872116 -2.20519137]
[-9.33377075 12.50192642 -2.32825255],[-9.0082159  12.38074112 -2.28339362],[-9.02465916 12.32073975 -2.27639961],[-10.23199081  12.96645069  -2.30782914]
[-11.33170986   9.38153362  -2.17512393],[-11.33947754   9.41854477  -2.17911267],[-11.37091351   9.38456059  -2.18010688],[-10.63814545   8.6659708   -2.15056968]
[-6.53214073 13.12579727 -2.18805885],[-6.55534124 13.12180424 -2.18905258],[-6.49095821 13.09277725 -2.18107724],[-6.21612167 12.34257889 -2.1903019 ]
[-13.3572588    1.14445961  -1.94231629],[-13.17993259   1.06826913  -1.91343594],[-13.15648365   1.10625398  -1.91043699],[-13.82142639   1.16288567  -1.8680582 ]
[-13.00487995   3.71466064  -1.96775711],[-12.77368832   3.66844845  -1.93088508],[-12.77913761   3.62744427  -1.92989373],[-13.14455032   3.97380257  -1.85361743]
[-12.96996593   3.98668623  -1.9757005 ],[-13.00923347   4.06270361  -1.83866048],[-13.08210945   3.99875331  -1.84564161],[-12.70579052   3.92444444  -1.93284786]
[-13.029109     2.66246271  -1.92904067],[-12.86290741   2.64730668  -1.90313065],[-12.86123657   2.70831847  -1.9051137 ],[-13.60277271   2.80298567  -1.8747046 ]
[-5.04784441 -8.48952103 -1.46184301],[-4.97938633 -8.30446529 -1.52883589],[-5.00597429 -8.28946877 -1.52883971],[-5.13251257 -8.74661541 -1.50385058]
[-6.27700424 -8.13083267 -1.53106582],[-6.13894701 -7.9397397  -1.59404051],[-6.16653204 -7.9227457  -1.59504652],[-6.38866329 -8.375947   -1.57208419]
[-5.25212908 -8.43156338 -1.471874  ],[-5.24501419 -8.26052856 -1.54687512],[-5.22523355 -8.25952244 -1.54487216],[-5.32619524 -8.72266579 -1.51688015]
[-5.64011574 -8.32765675 -1.49393928],[-5.52107239 -8.14157963 -1.55792141],[-5.63061905 -8.10760593 -1.56394088],[-5.79434681 -8.60378647 -1.54396141]
[ 0.41319245 -6.45267773 -0.9592669 ],[ 0.40648162 -6.57667255 -0.98024768],[ 0.38688725 -6.57566214 -0.98024201],[ 0.45741463 -6.58269215 -0.91626191]
[11.46069527 -0.40663755 -1.69481277],[11.33648968 -0.38465464 -1.67482162],[11.33533001 -0.45659006 -1.67478812],[10.70990086 -0.39663044 -1.6808095 ]
